comment_id,text,timestamp,source_url,text_clean,word_count,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_base_anger,nrc_base_anticipation,nrc_base_fear,nrc_base_trust,nrc_base_sadness,nrc_base_hope,nrc_base_frustration,local_emotion_applied,local_emotion_terms,local_emotion_match_count,local_anger_score,local_fear_score,local_trust_score,local_hope_score,local_sadness_score,local_frustration_score,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration,is_relevant,relevance_score,relevance_reason,relevance_terms,roberta_label,roberta_raw_label,roberta_confidence,roberta_negative_score,roberta_neutral_score,roberta_positive_score
2708694619260732,total rubish yestaday power went at 5 came bk 17 today at 6 gone nish vuto ilipati ayi,2026-05-04T13:54:42.211235+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,total rubish yestaday power went at 5 came bk 17 today at 6 gone nish vuto ilipati ayi,18,jabes shawa ok batipesha aba banthu elo hope stikto bt cnt understand power b going once olo bwanji explain boss,False,0.6249,positive,0.2249,0.231,0.769,0.0,positive,0.2249,positive,True,-0.4,aba,20,2,0.0,0.05,0.0,0.1,0.0,0.05,0.0,True,aba,1,0.3,0.0,0.0,0.0,0.1,0.4,0.3,0.05,0.0,0.1,0.1,0.05,0.4,True,5,matched_energy_and_context_terms,"came,gone,power",neutral,neutral,0.7242785692214966,0.1899017989635467,0.7242785692214966,0.0858196690678596
1657317551537951,And supposing you don't provide power and you go beyond kamene ka deadline kanu kapa 24th ise tivutikilemo with disconnection due to inability to update ??? Ndipo munati dobaa! 🙆‍♀️,2026-05-04T13:58:15.348317+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,and supposing you don t provide power and you go beyond kamene ka deadline kanu kapa 24th ise tivutikilemo with disconnection due to inability to update ndipo munati dobaa 🙆‍♀️,29,nancy prisháàn s mum deserve good beating lives kubah chitah panel beat fulu ni galimoto,False,-0.0258,neutral,-0.0258,0.162,0.67,0.168,neutral,-0.0258,neutral,False,0.0,,15,4,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.1,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.1,True,4,matched_energy_terms,"power,update",negative,negative,0.4590648710727691,0.4590648710727691,0.4473637044429779,0.0935714244842529
1284761466245257,I was in group C but power went at 6.,2026-05-04T13:59:33.355556+00:00,https://www.facebook.com/100057335174945/posts/924732422781255/?app=fbl,i was in group c but power went at 6,10,group c power went 6,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4,matched_energy_and_context_terms,"group,power",neutral,neutral,0.8474617600440979,0.0219144411385059,0.8474617600440979,0.1306238025426864
562146562944498,ZESCO stop fooling us today is 1st October,2026-05-04T14:01:35.262441+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,zesco stop fooling us today is 1st october,8,zesco stop fooling us today 1st october,False,-0.5994,negative,-0.5994,0.0,0.505,0.495,negative,-0.5994,negative,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,matched_energy_terms,"1st,october,zesco",negative,negative,0.7408721446990967,0.7408721446990967,0.2317294776439666,0.0273983925580978
931374732181605,VA zee🙄. Today is the 1st as usual power came 03 by 05 power went as usual,2026-05-04T14:01:35.261812+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,va zee🙄 today is the 1st as usual power came 03 by 05 power went as usual,17,melz melz kikikikik melz,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,matched_energy_and_context_terms,"1st,came,power",neutral,neutral,0.6702486276626587,0.0275432784110307,0.6702486276626587,0.3022081553936004
2299770710224782,"This means that power will be cut twice, and restored twice. The 12 hours still stands. You need a calculator to understand the language used in the notice 🤔",2026-05-04T13:54:42.212625+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,this means that power will be cut twice and restored twice the 12 hours still stands you need a calculator to understand the language used in the notice 🤔,28,george muls imagine boss,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,matched_energy_and_context_terms,"cut,hours,power,restored",neutral,neutral,0.8044586181640625,0.0496335290372371,0.8044586181640625,0.1459077894687652
962024962124923,"Apart from rotating the schedule is there anything that is being done to completely resolve the loadshedding issue, we are unable to run our Businesses effectively",2026-05-04T13:59:33.354063+00:00,https://www.facebook.com/100057335174945/posts/924732422781255/?app=fbl,apart from rotating the schedule is there anything that is being done to completely resolve the loadshedding issue we are unable to run our businesses effectively,26,obey silavwe maliwanda waiting next year s rains,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,1,0.0,0.0,0.125,0.125,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,True,4,matched_energy_and_context_terms,"loadshedding,schedule",neutral,neutral,0.8320287466049194,0.0475192591547966,0.8320287466049194,0.1204519271850586
518066994189067,People need electricity ⚡️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all Zesco minister this is too much,2026-05-04T13:56:54.826147+00:00,https://www.facebook.com/100057335174945/posts/1030474368873726/?app=fbl,people need electricity ⚡️ in day not sleeping time you can make time table where by you give us electricity from 7 to 23 then you turn off what’s difficult is that sure how can you bring electricity around 24 when people are sleeping that’s be crazy if l was a president l would have failed all zesco minister this is too much,64,michael kangwa least u r strong enough wait ese just find phones fully charged,False,-0.5852,negative,-0.5852,0.0,0.676,0.324,negative,-0.5852,negative,False,0.0,,14,2,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,True,7,matched_energy_and_context_terms,"electricity,off,zesco",positive,positive,0.4833898246288299,0.0368591770529747,0.4797509014606476,0.4833898246288299
837954824387458,We don't have enough units for your inconveniences sort it out we have things to do,2026-04-19T20:46:44.357900+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,we don t have enough units for your inconveniences sort it out we have things to do,17,chichi babz chilala same,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,units,neutral,neutral,0.8821210861206055,0.0363071374595165,0.8821210861206055,0.0815718322992324
492310796602094,Kindly advise how to check without power,2026-05-04T13:58:15.347456+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,kindly advise how to check without power,7,christine joanna julio good question,False,0.4404,positive,0.4404,0.42,0.58,0.0,positive,0.4404,positive,False,0.0,,5,2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,True,3,matched_energy_terms,power,neutral,neutral,0.7230029106140137,0.0248614996671676,0.7230029106140137,0.2521355748176574
919641482387207,But why is our schedule so long up to now these is no power here in kabanana site and service,2026-04-19T20:45:15.206990+00:00,https://www.facebook.com/100057335174945/posts/655022869752213/?app=fbl,but why is our schedule so long up to now these is no power here in kabanana site and service,20,schedule long now power kabanana site service,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,True,4,matched_energy_and_context_terms,"power,schedule",neutral,neutral,0.6281856894493103,0.3393775820732116,0.6281856894493103,0.0324366502463817
837954824387458,We don't have enough units for your inconveniences sort it out we have things to do,2026-04-19T20:46:44.357900+00:00,https://www.facebook.com/100057335174945/posts/758680259386473/?app=fbl,we don t have enough units for your inconveniences sort it out we have things to do,17,selina banda inconvenience stop current units depleting,False,-0.5719,negative,-0.5719,0.0,0.515,0.485,negative,-0.5719,negative,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,units,neutral,neutral,0.553856372833252,0.4251263439655304,0.553856372833252,0.0210172943770885
475797351387622,So power will be going twice a day for 6 hours?,2026-05-04T13:54:42.210110+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,so power will be going twice a day for 6 hours,11,susan j stephens kaili give breather given snorkel since technically still under water,False,0.0,neutral,-0.2,0.0,1.0,0.0,negative,-0.2,negative,True,-0.2,kaili,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,kaili,1,0.1,0.0,0.0,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.1,0.0,0.4,True,4,matched_energy_and_context_terms,"hours,power",neutral,neutral,0.8876452445983887,0.064785212278366,0.8876452445983887,0.0475694872438907
876960783573740,Me I use solar panels and cooking I use gas stove so even a complete shut down it is okay😌,2026-05-04T13:54:42.207878+00:00,https://www.facebook.com/100064560977290/posts/6124054071047970/?app=fbl,me i use solar panels and cooking i use gas stove so even a complete shut down it is okay😌,20,martin jnr s others,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,matched_energy_terms,solar,neutral,neutral,0.8912875652313232,0.0239645726978778,0.8912875652313232,0.0847478881478309
494225406114471,"The Admin, some of us, we understand the situation and since we need to protect our generating units, we accept the current situation!

But the problem is the implementation of the said schedule for Load Management.

For example in my area, power went off at around 0530, restored at after 1400, but within an hour, power is off again!

You see why we are complaining?

Anyway, it's fine because I won't be able to pay DStv subscription!",2026-04-19T20:45:15.206255+00:00,https://www.facebook.com/100057335174945/posts/655022869752213/?app=fbl,the admin some of us we understand the situation and since we need to protect our generating units we accept the current situation but the problem is the implementation of the said schedule for load management for example in my area power went off at around 0530 restored at after 1400 but within an hour power is off again you see why we are complaining anyway it s fine because i won t be able to pay dstv subscription,79,makumba peter chimpolonge hope solution improves especially mamba coal 150 mw come anytime soon hope water levels should start improving dear expected unit kafue lower hope,False,0.9432,positive,0.9432,0.487,0.457,0.056,positive,0.9432,positive,False,0.0,,26,9,0.0,0.1923076923076923,0.0,0.1153846153846153,0.0384615384615384,0.1923076923076923,0.0192307692307692,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.1153846153846153,0.0384615384615384,0.1923076923076923,0.0192307692307692,True,12,matched_energy_and_context_terms,"admin,come,off,power,restored,said,schedule,units",positive,positive,0.5764147639274597,0.0331089235842227,0.3904763162136078,0.5764147639274597
1191499471964636,"Why was the entire MD and Minister of Energy giving speeches like some significant improvements were going to happen.? You should've just kept quiet this is a joke to say the list. All those headlines in the press giving people hope only to be told we are going to ""enjoy"" 3 hours of electricity? 🤦🏿🤦🏿",2026-05-04T13:56:54.827780+00:00,https://www.facebook.com/100057335174945/posts/1030474368873726/?app=fbl,why was the entire md and minister of energy giving speeches like some significant improvements were going to happen you should ve just kept quiet this is a joke to say the list all those headlines in the press giving people hope only to be told we are going to enjoy 3 hours of electricity 🤦🏿🤦🏿,55,entire md minister energy giving speeches like significant improvements going happen should ve just kept quiet joke say list those headlines press giving people hope only told going enjoy 3 hours electricity,False,0.9571,positive,0.9571,0.498,0.502,0.0,positive,0.9571,positive,False,0.0,,32,8,0.0,0.09375,0.0,0.0625,0.03125,0.09375,0.015625,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0625,0.03125,0.09375,0.015625,True,4,matched_energy_and_context_terms,"electricity,hours",negative,negative,0.4973845183849334,0.4973845183849334,0.4163980782032013,0.0862174332141876
583394940850912,"Zesco Limited 1. Yesterday I asked a question concerning us who buy using mobile money but you didn't answer! We dont have token vendors kwatu that's why WE BUY USUNG MOBILE MONEY!!!!
2. You give us a deadline but you know very well that you ZESCO LIMITED don't follow your schedule! Just extend the deadline because not everyone will make it. You always want us to understand you when you have faults and whatnot but it's also your turn to understand us!",2026-05-04T13:58:15.351281+00:00,https://www.facebook.com/100057335174945/posts/1067946481793181/?app=fbl,zesco limited 1 yesterday i asked a question concerning us who buy using mobile money but you didn t answer we dont have token vendors kwatu that s why we buy usung mobile money 2 you give us a deadline but you know very well that you zesco limited don t follow your schedule just extend the deadline because not everyone will make it you always want us to understand you when you have faults and whatnot but it s also your turn to understand us,86,zesco limited 1 yesterday asked question concerning us buy using mobile money didn t answer dont token vendors kwatu s buy usung mobile money 2 give us deadline know very well zesco limited don t follow schedule just extend deadline because everyone make always want us understand faults whatnot s also turn understand us,False,-0.3626,negative,-0.3626,0.099,0.774,0.127,negative,-0.3626,negative,False,0.0,,54,9,0.074074074074074,0.074074074074074,0.0,0.0555555555555555,0.037037037037037,0.074074074074074,0.0555555555555555,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.074074074074074,0.0,0.0555555555555555,0.037037037037037,0.074074074074074,0.0555555555555555,True,4,matched_energy_and_context_terms,"schedule,zesco",negative,negative,0.5760095715522766,0.5760095715522766,0.4065020680427551,0.0174883380532264
932445842026434,Can excess power be fed into the grid during loadshedding?,2026-05-04T14:01:35.262158+00:00,https://www.facebook.com/100057335174945/posts/1029321325655697/?app=fbl,can excess power be fed into the grid during loadshedding,10,excess power fed into grid during loadshedding,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9,matched_energy_terms,"grid,loadshedding,power",neutral,neutral,0.6510727405548096,0.3228739798069,0.6510727405548096,0.0260532926768064
